match_id,length,realm,map,killer_player,killer,kills,hooks,killer_result,killer_bp,survivor0_player,survivor0,survivor0_escaped,survivor0_bp,survivor1_player,survivor1,survivor1_escaped,survivor1_bp,survivor2_player,survivor2,survivor2_escaped,survivor2_bp,survivor3_player,survivor3,survivor3_escaped,survivor3_bp
323,8,Haddonfield,Lampkin Lane,Ralph,Nightmare,0,0,Entity Displeased,31956,praxz,Felix Richter,True,14653,Yerv,Leon Scott Kennedy,True,14653,hexy,Feng Min,True,14653,ZubatLEL,Jane Romero,True,14653
324,13,Crotus Prenn Asylum,Disturbed Ward,Yerv,Twins,4,12,Merciless Killer,14117,TrU3Ta1ent,Feng Min,False,13505,praxz,Jeffrey "Jeff" Johansen,False,13505,Umbra,Yun-Jin Lee,False,13505,Skermz,Meg Thomas,False,13505
325,19,Backwater Swamp,Grim Pantry,Skermz,Wraith,4,12,Merciless Killer,18002,Yerv,Nancy Wheeler,False,26024,Ev3ntic,Meg Thomas,False,26024,Trivialiac,Dwight Fairfield,False,26024,Umbra,Meg Thomas,False,26024
326,7,Haddonfield,Lampkin Lane,imPROBZZ,Shape,1,3,Brutal Killer,17024,TrajceBrukata,Élodie Rakoto,True,23644,hexy,Jake Park,True,23644,ANGRYPUG,Jane Romero,False,23644,praxz,Élodie Rakoto,True,23644
327,13,Backwater Swamp,Grim Pantry,Abadjar,Nemesis,3,11,Ruthless Killer,25121,SpookyLoopz,Élodie Rakoto,False,17404,Ohmwrecker,Nancy Wheeler,False,17404,Otzdarva,Adam Francis,True,17404,Trivialiac,Ace Visconti,False,17404
328,11,Crotus Prenn Asylum,Disturbed Ward,OhTofu,Plague,1,3,Entity Displeased,26180,ZubatLEL,Detective David Tapp,True,15598,imPROBZZ,Detective David Tapp,True,15598,Ayrun,Felix Richter,False,15598,Ohmwrecker,Jill Valentine,True,15598
329,8,The MacMillan Estate,Shelter Woods,Uncharted,Wraith,4,12,Ruthless Killer,5715,Umbra,Mikaela Reid,False,19724,imPROBZZ,Quentin Smith,False,19724,TrajceBrukata,Claudette Morel,False,19724,Ohmwrecker,Leon Scott Kennedy,False,19724
330,16,The MacMillan Estate,Groaning Storehouse,TrajceBrukata,Deathslinger,2,6,Entity Displeased,7195,Ralph,Claudette Morel,False,5798,Umbra,Ace Visconti,True,5798,imPROBZZ,Laurie Strode,False,5798,Bronx,Élodie Rakoto,True,5798
331,10,Crotus Prenn Asylum,Disturbed Ward,ZubatLEL,Spirit,1,9,Brutal Killer,12019,ANGRYPUG,Nea Karlsson,True,26631,Abadjar,Kate Denson,True,26631,praxz,Ace Visconti,False,26631,TheJRM_,Jake Park,True,26631
332,7,Haddonfield,Lampkin Lane,ANGRYPUG,Demogorgon,2,10,Entity Displeased,27886,Ohmwrecker,William "Bill" Overbeck,False,19578,TrajceBrukata,Felix Richter,True,19578,Ev3ntic,Steve Harrington,False,19578,OhTofu,Mikaela Reid,True,19578
333,9,Backwater Swamp,Grim Pantry,Skermz,Nemesis,1,3,Entity Displeased,18953,Umbra,Detective David Tapp,True,5095,praxz,Laurie Strode,True,5095,hexy,Leon Scott Kennedy,True,5095,Fungoose,Adam Francis,False,5095
334,16,The MacMillan Estate,Suffocation Pit,imPROBZZ,Blight,1,9,Brutal Killer,21712,praxz,Nancy Wheeler,True,9994,TrU3Ta1ent,Jill Valentine,True,9994,Fungoose,Nancy Wheeler,True,9994,Bronx,Leon Scott Kennedy,False,9994
335,11,Backwater Swamp,The Pale Rose,Skermz,Cannibal,4,12,Merciless Killer,29448,Abadjar,Claudette Morel,False,7342,Ohmwrecker,Mikaela Reid,False,7342,TheJRM_,Ace Visconti,False,7342,Umbra,Jonah Vasquez,False,7342
336,13,Haddonfield,Lampkin Lane,Abadjar,Trickster,1,3,Brutal Killer,27185,SpookyLoopz,Ash J. Williams,False,14733,ScottJund,Ash J. Williams,True,14733,ANGRYPUG,Cheryl Mason,True,14733,hexy,Ace Visconti,True,14733
337,17,The MacMillan Estate,Shelter Woods,Ralph,Nurse,2,10,Brutal Killer,28096,ANGRYPUG,Yui Kimura,True,18509,SpookyLoopz,Quentin Smith,False,18509,Trivialiac,Leon Scott Kennedy,True,18509,praxz,Yui Kimura,False,18509
338,9,Haddonfield,Lampkin Lane,Skermz,Blight,1,3,Brutal Killer,29229,Bronx,Detective David Tapp,True,12278,Ayrun,Meg Thomas,True,12278,Yerv,Steve Harrington,True,12278,ANGRYPUG,Yui Kimura,False,12278
339,20,Haddonfield,Lampkin Lane,hexy,Nemesis,2,6,Entity Displeased,21127,SpookyLoopz,Jeffrey "Jeff" Johansen,False,20738,Ohmwrecker,Yun-Jin Lee,False,20738,Abadjar,Jeffrey "Jeff" Johansen,True,20738,Uncharted,Nea Karlsson,True,20738
340,14,Haddonfield,Lampkin Lane,Abadjar,Hag,0,8,Entity Displeased,15223,Ev3ntic,Nancy Wheeler,True,16746,Ohmwrecker,Mikaela Reid,True,16746,Ralph,Jeffrey "Jeff" Johansen,True,16746,Umbra,Mikaela Reid,True,16746
341,7,Backwater Swamp,Grim Pantry,ANGRYPUG,Twins,2,6,Brutal Killer,28862,Uncharted,Kate Denson,False,18919,ScottJund,Steve Harrington,False,18919,TrU3Ta1ent,William "Bill" Overbeck,True,18919,Otzdarva,Kate Denson,True,18919
342,19,Haddonfield,Lampkin Lane,Uncharted,Ghost Face,3,11,Ruthless Killer,31395,Ayrun,Detective David Tapp,False,7502,Skermz,Yui Kimura,False,7502,TheJRM_,Jill Valentine,False,7502,Ohmwrecker,Jeffrey "Jeff" Johansen,True,7502
343,20,Crotus Prenn Asylum,Disturbed Ward,Ev3ntic,Huntress,3,9,Ruthless Killer,15655,TrU3Ta1ent,David King,False,16346,ZubatLEL,Yui Kimura,True,16346,praxz,Laurie Strode,False,16346,Ralph,Leon Scott Kennedy,False,16346
344,13,Haddonfield,Lampkin Lane,Otzdarva,Ghost Face,4,12,Merciless Killer,18950,ANGRYPUG,Laurie Strode,False,22238,Uncharted,Yui Kimura,False,22238,Ralph,Mikaela Reid,False,22238,TrajceBrukata,Dwight Fairfield,False,22238
345,14,Crotus Prenn Asylum,Disturbed Ward,ANGRYPUG,Twins,4,12,Ruthless Killer,24362,Abadjar,Felix Richter,False,22769,TrajceBrukata,Detective David Tapp,False,22769,ScottJund,David King,False,22769,OhTofu,Yun-Jin Lee,False,22769
346,7,Crotus Prenn Asylum,Father Campbell's Chapel,Ralph,Spirit,4,12,Ruthless Killer,23948,Bronx,Steve Harrington,False,18513,Ayrun,Ace Visconti,False,18513,TrajceBrukata,Claudette Morel,False,18513,praxz,Quentin Smith,False,18513
347,9,The MacMillan Estate,Shelter Woods,Uncharted,Cannibal,0,8,Entity Displeased,9690,ZubatLEL,Detective David Tapp,True,5831,Fungoose,Ace Visconti,True,5831,Bronx,Claudette Morel,True,5831,hexy,Claudette Morel,True,5831
348,18,Crotus Prenn Asylum,Disturbed Ward,Abadjar,Plague,2,6,Brutal Killer,5391,ScottJund,Steve Harrington,True,24163,Ev3ntic,Jake Park,False,24163,imPROBZZ,Ace Visconti,True,24163,praxz,Kate Denson,False,24163
349,19,Backwater Swamp,The Pale Rose,Ev3ntic,Wraith,1,9,Entity Displeased,18707,SpookyLoopz,Kate Denson,False,13176,TheJRM_,Meg Thomas,True,13176,TrU3Ta1ent,Ash J. Williams,True,13176,Ohmwrecker,Jeffrey "Jeff" Johansen,True,13176
350,11,Haddonfield,Lampkin Lane,ZubatLEL,Ghost Face,3,9,Ruthless Killer,9222,hexy,Kate Denson,False,23735,imPROBZZ,Leon Scott Kennedy,False,23735,Trivialiac,Zarina Kassir,False,23735,TrajceBrukata,Yun-Jin Lee,True,23735
351,11,Backwater Swamp,Grim Pantry,Bronx,Executioner,0,8,Entity Displeased,21705,Umbra,Adam Francis,True,18340,TheJRM_,Jill Valentine,True,18340,TrajceBrukata,Nea Karlsson,True,18340,Ralph,Kate Denson,True,18340
352,9,Crotus Prenn Asylum,Disturbed Ward,Ayrun,Blight,2,6,Entity Displeased,17900,praxz,Ace Visconti,True,11426,Otzdarva,Dwight Fairfield,False,11426,TrU3Ta1ent,Kate Denson,False,11426,Bronx,Nea Karlsson,True,11426
353,14,The MacMillan Estate,Shelter Woods,Trivialiac,Trapper,1,9,Entity Displeased,8313,Ohmwrecker,Laurie Strode,True,8498,ScottJund,Mikaela Reid,True,8498,ANGRYPUG,Élodie Rakoto,True,8498,Uncharted,Dwight Fairfield,False,8498
354,20,Crotus Prenn Asylum,Disturbed Ward,Trivialiac,Plague,2,10,Entity Displeased,31630,TheJRM_,Detective David Tapp,False,20643,Ralph,Laurie Strode,True,20643,Ayrun,Kate Denson,True,20643,Yerv,Jeffrey "Jeff" Johansen,False,20643
355,20,Backwater Swamp,The Pale Rose,Uncharted,Hillbilly,0,0,Entity Displeased,8085,Yerv,Mikaela Reid,True,24595,imPROBZZ,Cheryl Mason,True,24595,Ayrun,Adam Francis,True,24595,Ohmwrecker,Zarina Kassir,True,24595
356,14,Crotus Prenn Asylum,Disturbed Ward,Ohmwrecker,Spirit,2,6,Entity Displeased,27295,hexy,Zarina Kassir,False,11519,imPROBZZ,William "Bill" Overbeck,True,11519,Fungoose,Kate Denson,True,11519,SpookyLoopz,Ace Visconti,False,11519
357,18,Crotus Prenn Asylum,Father Campbell's Chapel,Ohmwrecker,Hillbilly,3,9,Ruthless Killer,26952,Umbra,Detective David Tapp,False,19703,Skermz,Zarina Kassir,False,19703,Ev3ntic,William "Bill" Overbeck,False,19703,TheJRM_,Kate Denson,True,19703
358,14,Crotus Prenn Asylum,Disturbed Ward,SpookyLoopz,Spirit,0,0,Entity Displeased,19426,Umbra,Feng Min,True,14771,ZubatLEL,Jill Valentine,True,14771,ScottJund,Laurie Strode,True,14771,hexy,Jane Romero,True,14771
359,16,Backwater Swamp,Grim Pantry,praxz,Clown,3,9,Ruthless Killer,25078,Ralph,Élodie Rakoto,True,19337,OhTofu,Claudette Morel,False,19337,Fungoose,Yun-Jin Lee,False,19337,imPROBZZ,Adam Francis,False,19337
360,10,Backwater Swamp,Grim Pantry,Ev3ntic,Executioner,0,0,Entity Displeased,26649,Ayrun,Felix Richter,True,7175,ANGRYPUG,Nancy Wheeler,True,7175,imPROBZZ,Adam Francis,True,7175,ScottJund,Detective David Tapp,True,7175
361,19,Haddonfield,Lampkin Lane,TheJRM_,Demogorgon,3,9,Ruthless Killer,19214,ZubatLEL,Zarina Kassir,False,18451,OhTofu,Jane Romero,True,18451,Ayrun,Laurie Strode,False,18451,Trivialiac,Steve Harrington,False,18451
362,8,Backwater Swamp,The Pale Rose,Bronx,Legion,0,8,Entity Displeased,9315,Trivialiac,Adam Francis,True,22163,Ayrun,David King,True,22163,ScottJund,William "Bill" Overbeck,True,22163,Otzdarva,Jeffrey "Jeff" Johansen,True,22163
363,14,Backwater Swamp,Grim Pantry,Fungoose,Spirit,1,3,Entity Displeased,22828,Umbra,Claudette Morel,True,20789,praxz,Dwight Fairfield,True,20789,TheJRM_,Meg Thomas,True,20789,Ayrun,Yun-Jin Lee,False,20789
364,7,Crotus Prenn Asylum,Father Campbell's Chapel,TrU3Ta1ent,Cannibal,0,8,Entity Displeased,22358,praxz,Cheryl Mason,True,18534,imPROBZZ,Claudette Morel,True,18534,Ohmwrecker,Mikaela Reid,True,18534,TheJRM_,Laurie Strode,True,18534
365,11,Haddonfield,Lampkin Lane,praxz,Deathslinger,3,11,Ruthless Killer,9707,ANGRYPUG,Laurie Strode,False,8285,TrU3Ta1ent,David King,True,8285,Bronx,Laurie Strode,False,8285,Yerv,Dwight Fairfield,False,8285
366,15,Crotus Prenn Asylum,Father Campbell's Chapel,Yerv,Trickster,0,8,Entity Displeased,15667,Bronx,Cheryl Mason,True,25186,Ev3ntic,Yui Kimura,True,25186,TrajceBrukata,Jonah Vasquez,True,25186,SpookyLoopz,Feng Min,True,25186
367,12,Crotus Prenn Asylum,Father Campbell's Chapel,Uncharted,Oni,3,9,Ruthless Killer,15244,Ralph,Mikaela Reid,False,5799,Abadjar,Ace Visconti,False,5799,OhTofu,Meg Thomas,False,5799,ANGRYPUG,Quentin Smith,True,5799
368,12,Backwater Swamp,Grim Pantry,Ohmwrecker,Hillbilly,3,9,Ruthless Killer,16779,Yerv,Detective David Tapp,False,27837,Umbra,Dwight Fairfield,True,27837,Fungoose,Felix Richter,False,27837,SpookyLoopz,Felix Richter,False,27837
369,13,The MacMillan Estate,Suffocation Pit,TrajceBrukata,Legion,3,11,Ruthless Killer,31475,Trivialiac,Dwight Fairfield,False,30511,Umbra,Yun-Jin Lee,False,30511,OhTofu,Yui Kimura,True,30511,Ohmwrecker,Meg Thomas,False,30511
370,10,Backwater Swamp,The Pale Rose,OhTofu,Demogorgon,2,10,Brutal Killer,8651,praxz,Jake Park,False,13669,Ralph,Dwight Fairfield,False,13669,TrajceBrukata,Yun-Jin Lee,True,13669,Umbra,Jeffrey "Jeff" Johansen,True,13669
371,13,Backwater Swamp,The Pale Rose,Ayrun,Nurse,3,9,Ruthless Killer,17688,ANGRYPUG,Jane Romero,False,27127,Fungoose,Jonah Vasquez,False,27127,Skermz,Ash J. Williams,False,27127,Yerv,Steve Harrington,True,27127
372,15,Crotus Prenn Asylum,Father Campbell's Chapel,Otzdarva,Oni,1,3,Entity Displeased,21395,Skermz,Yun-Jin Lee,False,19746,Trivialiac,David King,True,19746,Ohmwrecker,Adam Francis,True,19746,Ev3ntic,Jeffrey "Jeff" Johansen,True,19746
373,13,Crotus Prenn Asylum,Disturbed Ward,praxz,Nightmare,2,10,Entity Displeased,9168,Yerv,Feng Min,True,24922,Skermz,Nancy Wheeler,False,24922,Ohmwrecker,Nancy Wheeler,True,24922,Uncharted,Feng Min,False,24922
374,13,The MacMillan Estate,Coal Tower,praxz,Nemesis,2,10,Brutal Killer,24030,Ev3ntic,David King,True,21622,Fungoose,Quentin Smith,False,21622,Abadjar,Jeffrey "Jeff" Johansen,False,21622,Trivialiac,Leon Scott Kennedy,True,21622
375,15,Haddonfield,Lampkin Lane,Ralph,Blight,3,11,Ruthless Killer,17438,ScottJund,Meg Thomas,False,20781,TrU3Ta1ent,Adam Francis,False,20781,Uncharted,Laurie Strode,False,20781,Umbra,Leon Scott Kennedy,True,20781
376,14,Backwater Swamp,The Pale Rose,SpookyLoopz,Clown,2,6,Entity Displeased,9010,Ev3ntic,Cheryl Mason,False,16226,ANGRYPUG,Dwight Fairfield,True,16226,TrU3Ta1ent,William "Bill" Overbeck,True,16226,Yerv,Cheryl Mason,False,16226
377,19,The MacMillan Estate,Shelter Woods,Yerv,Nemesis,0,0,Entity Displeased,16839,SpookyLoopz,Ash J. Williams,True,25313,imPROBZZ,Dwight Fairfield,True,25313,hexy,Meg Thomas,True,25313,ScottJund,Jake Park,True,25313
378,14,Haddonfield,Lampkin Lane,OhTofu,Doctor,2,6,Entity Displeased,9907,Yerv,Adam Francis,True,27810,Umbra,Leon Scott Kennedy,True,27810,Fungoose,Adam Francis,False,27810,Otzdarva,Nea Karlsson,False,27810
379,9,Crotus Prenn Asylum,Disturbed Ward,OhTofu,Nurse,0,0,Entity Displeased,31508,Uncharted,Detective David Tapp,True,7553,SpookyLoopz,Felix Richter,True,7553,TheJRM_,Jonah Vasquez,True,7553,Umbra,Ace Visconti,True,7553
380,8,Haddonfield,Lampkin Lane,TrajceBrukata,Twins,0,0,Entity Displeased,6400,ZubatLEL,Claudette Morel,True,10693,praxz,David King,True,10693,Uncharted,William "Bill" Overbeck,True,10693,Ayrun,Detective David Tapp,True,10693
381,10,Haddonfield,Lampkin Lane,TrajceBrukata,Doctor,4,12,Merciless Killer,10674,praxz,Kate Denson,False,7211,Ohmwrecker,Yun-Jin Lee,False,7211,Ralph,Yui Kimura,False,7211,Trivialiac,Dwight Fairfield,False,7211
382,16,Backwater Swamp,Grim Pantry,Yerv,Nurse,4,12,Ruthless Killer,10448,Ralph,Jake Park,False,11474,Uncharted,Jeffrey "Jeff" Johansen,False,11474,ANGRYPUG,Leon Scott Kennedy,False,11474,TheJRM_,Claudette Morel,False,11474
383,15,Backwater Swamp,Grim Pantry,Trivialiac,Executioner,4,12,Ruthless Killer,19834,Umbra,Nancy Wheeler,False,26946,TheJRM_,Jeffrey "Jeff" Johansen,False,26946,SpookyLoopz,Jane Romero,False,26946,hexy,Yun-Jin Lee,False,26946
384,9,Crotus Prenn Asylum,Disturbed Ward,Ohmwrecker,Artist,2,10,Entity Displeased,5322,Ayrun,Leon Scott Kennedy,True,23424,praxz,Feng Min,False,23424,OhTofu,Quentin Smith,False,23424,Abadjar,David King,True,23424
385,15,Haddonfield,Lampkin Lane,ScottJund,Nightmare,2,10,Brutal Killer,26411,ZubatLEL,Yui Kimura,True,12115,SpookyLoopz,Detective David Tapp,False,12115,Uncharted,Mikaela Reid,False,12115,praxz,Leon Scott Kennedy,True,12115
386,13,Backwater Swamp,The Pale Rose,Yerv,Plague,4,12,Merciless Killer,8527,TheJRM_,Jill Valentine,False,24316,Skermz,Detective David Tapp,False,24316,SpookyLoopz,Meg Thomas,False,24316,Uncharted,Jill Valentine,False,24316
387,19,Backwater Swamp,Grim Pantry,Bronx,Hag,4,12,Ruthless Killer,30636,Ayrun,Quentin Smith,False,16812,OhTofu,Jill Valentine,False,16812,TrU3Ta1ent,Felix Richter,False,16812,ZubatLEL,Leon Scott Kennedy,False,16812
388,11,Haddonfield,Lampkin Lane,ScottJund,Cenobite,0,8,Entity Displeased,6902,TheJRM_,Detective David Tapp,True,28348,Uncharted,Jeffrey "Jeff" Johansen,True,28348,Skermz,Feng Min,True,28348,Bronx,Jonah Vasquez,True,28348
389,9,Haddonfield,Lampkin Lane,TrajceBrukata,Clown,4,12,Merciless Killer,26459,ANGRYPUG,Jeffrey "Jeff" Johansen,False,8358,Ralph,Ash J. Williams,False,8358,Yerv,Kate Denson,False,8358,Abadjar,Jill Valentine,False,8358
390,16,Backwater Swamp,Grim Pantry,Yerv,Cenobite,3,11,Ruthless Killer,19640,Abadjar,Felix Richter,False,5499,hexy,Quentin Smith,False,5499,Ayrun,Steve Harrington,False,5499,Ralph,Zarina Kassir,True,5499
391,14,The MacMillan Estate,Coal Tower,Fungoose,Legion,4,12,Merciless Killer,14993,Trivialiac,Ace Visconti,False,30966,Ralph,Nea Karlsson,False,30966,ZubatLEL,Yun-Jin Lee,False,30966,ScottJund,Nancy Wheeler,False,30966
392,7,The MacMillan Estate,Coal Tower,Trivialiac,Hag,0,0,Entity Displeased,17734,Fungoose,Jeffrey "Jeff" Johansen,True,12919,OhTofu,Mikaela Reid,True,12919,SpookyLoopz,Nea Karlsson,True,12919,TrU3Ta1ent,Laurie Strode,True,12919
393,11,Backwater Swamp,Grim Pantry,TrU3Ta1ent,Nightmare,4,12,Ruthless Killer,29754,Umbra,Ace Visconti,False,9721,OhTofu,Adam Francis,False,9721,ANGRYPUG,Claudette Morel,False,9721,SpookyLoopz,Jake Park,False,9721
394,11,Backwater Swamp,The Pale Rose,Skermz,Nightmare,4,12,Ruthless Killer,23345,Ralph,Meg Thomas,False,6204,OhTofu,David King,False,6204,Fungoose,Kate Denson,False,6204,TrU3Ta1ent,Mikaela Reid,False,6204
395,13,Haddonfield,Lampkin Lane,Uncharted,Nurse,1,9,Entity Displeased,13797,TrajceBrukata,Felix Richter,False,16339,Ralph,Claudette Morel,True,16339,Skermz,Ace Visconti,True,16339,imPROBZZ,Élodie Rakoto,True,16339
396,9,Haddonfield,Lampkin Lane,Fungoose,Spirit,3,9,Ruthless Killer,5614,OhTofu,Jeffrey "Jeff" Johansen,True,17918,ANGRYPUG,Yui Kimura,False,17918,Umbra,Jane Romero,False,17918,TrU3Ta1ent,William "Bill" Overbeck,False,17918
397,8,The MacMillan Estate,Shelter Woods,Uncharted,Demogorgon,1,3,Brutal Killer,15412,Skermz,Steve Harrington,True,19550,Umbra,Leon Scott Kennedy,True,19550,Otzdarva,Quentin Smith,True,19550,praxz,Laurie Strode,False,19550
398,14,Backwater Swamp,The Pale Rose,ZubatLEL,Ghost Face,4,12,Merciless Killer,22296,TheJRM_,Laurie Strode,False,24169,ANGRYPUG,Yun-Jin Lee,False,24169,hexy,Quentin Smith,False,24169,Ohmwrecker,Adam Francis,False,24169
399,15,Haddonfield,Lampkin Lane,ZubatLEL,Wraith,2,10,Entity Displeased,15420,TheJRM_,David King,True,11158,ScottJund,Yui Kimura,True,11158,Fungoose,Nancy Wheeler,False,11158,Yerv,Felix Richter,False,11158
400,10,Backwater Swamp,The Pale Rose,SpookyLoopz,Legion,0,8,Entity Displeased,31281,Ayrun,Jonah Vasquez,True,24374,TrajceBrukata,Jill Valentine,True,24374,Trivialiac,Yun-Jin Lee,True,24374,ANGRYPUG,Detective David Tapp,True,24374
401,10,The MacMillan Estate,Shelter Woods,Fungoose,Artist,1,3,Brutal Killer,21196,OhTofu,Yun-Jin Lee,True,17598,Ev3ntic,David King,True,17598,Uncharted,Felix Richter,False,17598,Abadjar,Yun-Jin Lee,True,17598
402,17,Haddonfield,Lampkin Lane,Otzdarva,Spirit,2,6,Brutal Killer,15977,Uncharted,Nea Karlsson,False,26207,TheJRM_,Jake Park,True,26207,Abadjar,Laurie Strode,True,26207,SpookyLoopz,Jake Park,False,26207
403,13,The MacMillan Estate,Ironworks of Misery,Fungoose,Hag,4,12,Merciless Killer,29471,Bronx,William "Bill" Overbeck,False,24192,Uncharted,Jake Park,False,24192,Ayrun,Ash J. Williams,False,24192,Ev3ntic,Kate Denson,False,24192
404,19,Haddonfield,Lampkin Lane,imPROBZZ,Trickster,0,8,Entity Displeased,24111,Otzdarva,Quentin Smith,True,12706,Trivialiac,Yui Kimura,True,12706,Uncharted,Nancy Wheeler,True,12706,TrajceBrukata,Detective David Tapp,True,12706
405,15,Haddonfield,Lampkin Lane,Skermz,Shape,3,11,Ruthless Killer,13009,Ayrun,Ash J. Williams,True,27238,Otzdarva,Quentin Smith,False,27238,Bronx,Yun-Jin Lee,False,27238,ZubatLEL,Feng Min,False,27238
406,8,Haddonfield,Lampkin Lane,TrajceBrukata,Oni,3,9,Ruthless Killer,10841,Fungoose,Mikaela Reid,True,17584,ZubatLEL,Zarina Kassir,False,17584,OhTofu,Feng Min,False,17584,Bronx,Dwight Fairfield,False,17584
407,17,The MacMillan Estate,Ironworks of Misery,Abadjar,Spirit,2,6,Brutal Killer,24337,ANGRYPUG,Nea Karlsson,False,12483,TheJRM_,Claudette Morel,True,12483,OhTofu,Adam Francis,True,12483,Skermz,Dwight Fairfield,False,12483
408,9,Haddonfield,Lampkin Lane,SpookyLoopz,Nightmare,4,12,Ruthless Killer,16393,ANGRYPUG,Nancy Wheeler,False,5195,Ralph,David King,False,5195,hexy,Ash J. Williams,False,5195,Ohmwrecker,Jane Romero,False,5195
409,16,Haddonfield,Lampkin Lane,Umbra,Trickster,4,12,Ruthless Killer,29646,Ohmwrecker,Claudette Morel,False,30579,OhTofu,Quentin Smith,False,30579,ZubatLEL,Cheryl Mason,False,30579,Uncharted,Ace Visconti,False,30579
410,12,The MacMillan Estate,Groaning Storehouse,Skermz,Ghost Face,1,3,Entity Displeased,20902,Ralph,Yui Kimura,False,11518,Yerv,David King,True,11518,TheJRM_,Steve Harrington,True,11518,ScottJund,Zarina Kassir,True,11518
411,11,The MacMillan Estate,Suffocation Pit,Fungoose,Wraith,2,10,Brutal Killer,9138,ScottJund,Jane Romero,True,28584,SpookyLoopz,Kate Denson,False,28584,Trivialiac,David King,False,28584,Skermz,Élodie Rakoto,True,28584
412,10,The MacMillan Estate,Ironworks of Misery,OhTofu,Nemesis,4,12,Ruthless Killer,15198,praxz,Ash J. Williams,False,15282,Uncharted,Laurie Strode,False,15282,ZubatLEL,Feng Min,False,15282,Umbra,Jeffrey "Jeff" Johansen,False,15282
413,18,The MacMillan Estate,Ironworks of Misery,imPROBZZ,Doctor,2,6,Brutal Killer,24838,Trivialiac,David King,False,7568,ZubatLEL,Élodie Rakoto,True,7568,SpookyLoopz,Detective David Tapp,True,7568,Umbra,Claudette Morel,False,7568
414,9,Backwater Swamp,The Pale Rose,Trivialiac,Twins,3,9,Ruthless Killer,14938,OhTofu,Jane Romero,True,25108,Ralph,Mikaela Reid,False,25108,hexy,Detective David Tapp,False,25108,Otzdarva,Leon Scott Kennedy,False,25108
415,13,The MacMillan Estate,Suffocation Pit,SpookyLoopz,Executioner,2,6,Brutal Killer,29027,Yerv,Zarina Kassir,False,27861,ANGRYPUG,David King,False,27861,Uncharted,Zarina Kassir,True,27861,Ralph,Leon Scott Kennedy,True,27861
416,12,Backwater Swamp,Grim Pantry,TrU3Ta1ent,Huntress,4,12,Ruthless Killer,25090,ScottJund,Dwight Fairfield,False,18296,TrajceBrukata,Ace Visconti,False,18296,Trivialiac,Yui Kimura,False,18296,ZubatLEL,Dwight Fairfield,False,18296
417,12,Backwater Swamp,Grim Pantry,Umbra,Wraith,3,11,Ruthless Killer,21292,Ralph,Adam Francis,True,20929,Ayrun,Yun-Jin Lee,False,20929,ScottJund,Jake Park,False,20929,Ohmwrecker,Dwight Fairfield,False,20929
418,11,Crotus Prenn Asylum,Disturbed Ward,hexy,Pig,1,3,Entity Displeased,31130,Ev3ntic,Kate Denson,False,15071,ScottJund,Ash J. Williams,True,15071,imPROBZZ,Claudette Morel,True,15071,Ralph,Jane Romero,True,15071
419,15,The MacMillan Estate,Shelter Woods,Ev3ntic,Shape,3,9,Ruthless Killer,17901,praxz,Jonah Vasquez,False,10298,Ralph,Dwight Fairfield,True,10298,Umbra,Detective David Tapp,False,10298,TrU3Ta1ent,David King,False,10298
420,11,The MacMillan Estate,Suffocation Pit,Trivialiac,Cenobite,0,0,Entity Displeased,14694,TrajceBrukata,Ace Visconti,True,8766,Otzdarva,Quentin Smith,True,8766,Umbra,Mikaela Reid,True,8766,ScottJund,David King,True,8766
421,12,Backwater Swamp,The Pale Rose,praxz,Demogorgon,3,9,Ruthless Killer,22349,TheJRM_,Yui Kimura,False,20710,Ayrun,Leon Scott Kennedy,True,20710,Ralph,Detective David Tapp,False,20710,Ev3ntic,Élodie Rakoto,False,20710
422,15,The MacMillan Estate,Groaning Storehouse,Ayrun,Hillbilly,0,0,Entity Displeased,8443,Fungoose,Dwight Fairfield,True,20952,ZubatLEL,Nancy Wheeler,True,20952,Umbra,Élodie Rakoto,True,20952,Ralph,Yun-Jin Lee,True,20952
